User_id,Device_id,activity,activity_time,
U_000013,D_013,hall_of_fame,2022-11-13 15:00:00.000 +0300,
U_000010,D_010,hall_of_fame,2022-11-13 15:02:00.000 +0300,
U_000045,D_045,Product_Purchase_003,2022-11-13 15:02:00.000 +0300,
U_000067,D_067,puzzle_011,2022-11-13 15:07:00.000 +0300,
U_000043,D_043,puzzle_001,2022-11-13 15:08:00.000 +0300,
U_000057,D_057,puzzle_002,2022-11-13 15:08:00.000 +0300,
U_000080,D_080,puzzle_001,2022-11-13 15:09:00.000 +0300,
U_000001,D_001,puzzle_006,2022-11-13 15:09:00.000 +0300,
U_000034,D_034,puzzle_001,2022-11-13 15:10:00.000 +0300,
U_000028,D_028,bonus_activate_001,2022-11-13 15:11:00.000 +0300,
U_000043,D_043,Product_Purchase_001,2022-11-13 15:12:00.000 +0300,
U_000049,D_049,puzzle_011,2022-11-13 15:13:00.000 +0300,
U_000026,D_026,puzzle_012,2022-11-13 15:18:00.000 +0300,
U_000057,D_057,puzzle_011,2022-11-13 15:18:00.000 +0300,
U_000045,D_045,puzzle_003,2022-11-13 15:19:00.000 +0300,
U_000060,D_060,Level_Draw,2022-11-13 15:19:00.000 +0300,
U_000014,D_014,bonus_activate_003,2022-11-13 15:23:00.000 +0300,
U_000031,D_031,Crash,2022-11-13 15:26:00.000 +0300,
U_000064,D_064,Product_Purchase_003,2022-11-13 15:27:00.000 +0300,
U_000048,D_048,bonus_activate_003,2022-11-13 15:32:00.000 +0300,
U_000071,D_071,puzzle_002,2022-11-13 15:35:00.000 +0300,
U_000064,D_064,Level_Lose,2022-11-13 15:36:00.000 +0300,
U_000057,D_057,puzzle_012,2022-11-13 15:37:00.000 +0300,
U_000060,D_060,puzzle_004,2022-11-13 15:37:00.000 +0300,
U_000053,D_053,puzzle_005,2022-11-13 15:38:00.000 +0300,
U_000080,D_080,bonus_activate_001,2022-11-13 15:41:00.000 +0300,
U_000001,D_001,Product_Purchase_003,2022-11-13 15:41:00.000 +0300,
U_000025,D_025,puzzle_006,2022-11-13 15:42:00.000 +0300,
U_000042,D_042,Product_Purchase_001,2022-11-13 15:42:00.000 +0300,
U_000064,D_064,bonus_activate_002,2022-11-13 15:43:00.000 +0300,
U_000046,D_046,bonus_activate_001,2022-11-13 15:45:00.000 +0300,
U_000072,D_072,puzzle_006,2022-11-13 15:45:00.000 +0300,
U_000009,D_009,puzzle_010,2022-11-13 15:46:00.000 +0300,
U_000042,D_042,puzzle_008,2022-11-13 15:46:00.000 +0300,
U_000023,D_023,Ping,2022-11-13 15:47:00.000 +0300,
U_000025,D_025,puzzle_004,2022-11-13 15:49:00.000 +0300,
U_000025,D_025,hall_of_fame,2022-11-13 15:57:00.000 +0300,
U_000032,D_032,Product_Purchase_002,2022-11-13 15:58:00.000 +0300,
U_000076,D_076,puzzle_011,2022-11-13 15:59:00.000 +0300,
U_000030,D_030,puzzle_002,2022-11-13 16:05:00.000 +0300,
U_000080,D_080,puzzle_007,2022-11-13 16:08:00.000 +0300,
U_000077,D_077,bonus_activate_002,2022-11-13 16:13:00.000 +0300,
U_000020,D_020,puzzle_009,2022-11-13 16:15:00.000 +0300,
U_000039,D_039,puzzle_004,2022-11-13 16:17:00.000 +0300,
U_000019,D_019,Ping,2022-11-13 16:27:00.000 +0300,
U_000070,D_070,puzzle_001,2022-11-13 16:27:00.000 +0300,
U_000023,D_023,Level_Win,2022-11-13 16:28:00.000 +0300,
U_000077,D_077,puzzle_005,2022-11-13 16:30:00.000 +0300,
U_000081,D_081,puzzle_002,2022-11-13 16:30:00.000 +0300,
U_000058,D_058,puzzle_001,2022-11-13 16:32:00.000 +0300,
U_000064,D_064,Level_Win,2022-11-13 16:32:00.000 +0300,
U_000067,D_067,puzzle_010,2022-11-13 16:35:00.000 +0300,
U_000072,D_072,Product_Purchase_001,2022-11-13 16:37:00.000 +0300,
U_000019,D_019,puzzle_003,2022-11-13 16:38:00.000 +0300,
U_000024,D_024,puzzle_002,2022-11-13 16:41:00.000 +0300,
U_000067,D_067,puzzle_011,2022-11-13 16:41:00.000 +0300,
U_000027,D_027,bonus_activate_002,2022-11-13 16:43:00.000 +0300,
U_000049,D_049,Market_Page,2022-11-13 16:51:00.000 +0300,
U_000056,D_056,puzzle_005,2022-11-13 16:52:00.000 +0300,
U_000043,D_043,puzzle_001,2022-11-13 16:54:00.000 +0300,
U_000054,D_054,bonus_activate_002,2022-11-13 16:54:00.000 +0300,
U_000049,D_049,puzzle_007,2022-11-13 16:56:00.000 +0300,
U_000074,D_074,puzzle_005,2022-11-13 16:56:00.000 +0300,
U_000049,D_049,Product_Purchase_001,2022-11-13 16:59:00.000 +0300,
U_000008,D_008,puzzle_011,2022-11-13 17:00:00.000 +0300,
U_000045,D_045,hall_of_fame,2022-11-13 17:01:00.000 +0300,
U_000043,D_043,puzzle_008,2022-11-13 17:02:00.000 +0300,
U_000055,D_055,bonus_activate_003,2022-11-13 17:07:00.000 +0300,
U_000011,D_011,Product_Purchase_002,2022-11-13 17:11:00.000 +0300,
U_000072,D_072,puzzle_008,2022-11-13 17:11:00.000 +0300,
U_000076,D_076,bonus_activate_002,2022-11-13 17:11:00.000 +0300,
U_000080,D_080,puzzle_002,2022-11-13 17:11:00.000 +0300,
U_000069,D_069,puzzle_004,2022-11-13 17:13:00.000 +0300,
U_000048,D_048,Level_Draw,2022-11-13 17:14:00.000 +0300,
U_000039,D_039,Market_Page,2022-11-13 17:23:00.000 +0300,
U_000032,D_032,bonus_activate_002,2022-11-13 17:27:00.000 +0300,
U_000038,D_038,puzzle_010,2022-11-13 17:27:00.000 +0300,
U_000042,D_042,Level_Win,2022-11-13 17:27:00.000 +0300,
U_000080,D_080,hall_of_fame,2022-11-13 17:27:00.000 +0300,
U_000036,D_036,Crash,2022-11-13 17:28:00.000 +0300,
U_000076,D_076,puzzle_011,2022-11-13 17:28:00.000 +0300,
U_000068,D_068,bonus_activate_002,2022-11-03 20:25:00.000 +0300,
U_000027,D_027,hall_of_fame,2022-11-05 15:47:00.000 +0300,
U_000073,D_073,puzzle_002,2022-11-02 07:10:00.000 +0300,
U_000077,D_077,puzzle_001,2022-11-03 13:53:00.000 +0300,
U_000049,D_049,puzzle_004,2022-11-04 19:22:00.000 +0300,
U_000063,D_063,Level_Lose,2022-11-01 00:19:00.000 +0300,
U_000074,D_074,puzzle_007,2022-11-03 07:21:00.000 +0300,
U_000076,D_076,Level_Draw,2022-11-02 23:47:00.000 +0300,
U_000031,D_031,Product_Purchase_001,2022-11-01 23:49:00.000 +0300,
U_000052,D_052,bonus_activate_003,2022-11-02 22:30:00.000 +0300,
U_000077,D_077,bonus_activate_003,2022-11-05 17:14:00.000 +0300,
U_000014,D_014,puzzle_002,2022-11-02 10:07:00.000 +0300,
U_000055,D_055,bonus_activate_001,2022-11-01 14:40:00.000 +0300,
U_000058,D_058,puzzle_009,2022-11-04 22:12:00.000 +0300,
U_000043,D_043,puzzle_012,2022-11-02 07:09:00.000 +0300,
U_000068,D_068,Product_Purchase_003,2022-11-05 04:03:00.000 +0300,
U_000008,D_008,puzzle_012,2022-11-03 03:07:00.000 +0300,
U_000042,D_042,puzzle_008,2022-11-03 16:12:00.000 +0300,
U_000060,D_060,hall_of_fame,2022-11-03 17:55:00.000 +0300,
U_000032,D_032,Market_Page,2022-11-03 01:17:00.000 +0300,
U_000038,D_038,Level_Lose,2022-11-05 12:51:00.000 +0300,
U_000035,D_035,puzzle_005,2022-11-04 19:35:00.000 +0300,
U_000064,D_064,puzzle_009,2022-11-02 20:57:00.000 +0300,
U_000005,D_005,bonus_activate_001,2022-11-03 06:10:00.000 +0300,
U_000064,D_064,puzzle_008,2022-11-04 17:46:00.000 +0300,
U_000043,D_043,puzzle_010,2022-11-04 21:54:00.000 +0300,
U_000064,D_064,puzzle_003,2022-11-02 05:52:00.000 +0300,
U_000023,D_023,hall_of_fame,2022-11-04 16:04:00.000 +0300,
U_000019,D_019,Level_Lose,2022-11-03 19:15:00.000 +0300,
U_000034,D_034,puzzle_003,2022-11-01 03:59:00.000 +0300,
U_000014,D_014,puzzle_010,2022-11-01 13:40:00.000 +0300,
U_000019,D_019,bonus_activate_002,2022-11-02 15:14:00.000 +0300,
U_000074,D_074,Product_Purchase_003,2022-11-02 08:40:00.000 +0300,
U_000048,D_048,Crash,2022-11-04 23:22:00.000 +0300,
U_000053,D_053,puzzle_004,2022-11-02 22:43:00.000 +0300,
U_000019,D_019,puzzle_005,2022-11-01 11:34:00.000 +0300,
U_000073,D_073,Level_Win,2022-11-04 13:32:00.000 +0300,
U_000032,D_032,Level_Draw,2022-11-02 17:16:00.000 +0300,
U_000025,D_025,Crash,2022-11-04 14:27:00.000 +0300,
U_000023,D_023,bonus_activate_002,2022-11-04 14:55:00.000 +0300,
U_000046,D_046,puzzle_006,2022-11-01 19:16:00.000 +0300,
U_000048,D_048,puzzle_008,2022-11-04 03:45:00.000 +0300,
U_000030,D_030,hall_of_fame,2022-11-01 13:04:00.000 +0300,
U_000034,D_034,puzzle_004,2022-11-01 00:49:00.000 +0300,
U_000078,D_078,Level_Draw,2022-11-04 22:53:00.000 +0300,
U_000034,D_034,Crash,2022-11-03 13:56:00.000 +0300,
U_000055,D_055,hall_of_fame,2022-11-04 23:51:00.000 +0300,
U_000060,D_060,puzzle_010,2022-11-05 15:38:00.000 +0300,
U_000074,D_074,puzzle_010,2022-11-05 05:07:00.000 +0300,
U_000062,D_062,Product_Purchase_002,2022-11-05 20:23:00.000 +0300,
U_000023,D_023,puzzle_006,2022-11-04 19:09:00.000 +0300,
U_000030,D_030,Level_Win,2022-11-01 19:28:00.000 +0300,
U_000048,D_048,Level_Lose,2022-11-01 04:57:00.000 +0300,
U_000046,D_046,Market_Page,2022-11-02 18:37:00.000 +0300,
U_000055,D_055,Product_Purchase_002,2022-11-04 12:34:00.000 +0300,
U_000057,D_057,puzzle_004,2022-11-05 22:54:00.000 +0300,
U_000014,D_014,puzzle_001,2022-11-01 01:19:00.000 +0300,
U_000075,D_075,puzzle_006,2022-11-04 10:39:00.000 +0300,
U_000043,D_043,puzzle_001,2022-11-02 13:09:00.000 +0300,
U_000077,D_077,Level_Lose,2022-11-04 22:39:00.000 +0300,
U_000034,D_034,puzzle_009,2022-11-02 02:11:00.000 +0300,
U_000080,D_080,Crash,2022-11-03 22:54:00.000 +0300,
U_000072,D_072,puzzle_006,2022-11-03 23:17:00.000 +0300,
U_000066,D_066,Market_Page,2022-11-05 11:51:00.000 +0300,
U_000081,D_081,puzzle_010,2022-11-03 07:05:00.000 +0300,
U_000046,D_046,puzzle_008,2022-11-02 03:22:00.000 +0300,
U_000075,D_075,bonus_activate_002,2022-11-03 16:20:00.000 +0300,
U_000019,D_019,puzzle_001,2022-11-04 06:37:00.000 +0300,
U_000037,D_037,bonus_activate_003,2022-11-02 19:34:00.000 +0300,
U_000013,D_013,Product_Purchase_003,2022-11-03 08:45:00.000 +0300,
U_000013,D_013,Ping,2022-11-04 05:52:00.000 +0300,
U_000049,D_049,Crash,2022-11-05 11:30:00.000 +0300,
U_000045,D_045,bonus_activate_001,2022-11-02 08:36:00.000 +0300,
U_000042,D_042,Level_Lose,2022-11-02 11:16:00.000 +0300,
U_000059,D_059,Ping,2022-11-04 02:11:00.000 +0300,
U_000013,D_013,puzzle_004,2022-11-02 06:16:00.000 +0300,
U_000008,D_008,puzzle_007,2022-11-02 10:24:00.000 +0300,
U_000019,D_019,puzzle_005,2022-11-04 14:32:00.000 +0300,
U_000076,D_076,bonus_activate_003,2022-11-05 23:19:00.000 +0300,
U_000064,D_064,bonus_activate_002,2022-11-05 09:41:00.000 +0300,
U_000043,D_043,Market_Page,2022-11-03 17:40:00.000 +0300,
U_000018,D_018,bonus_activate_001,2022-11-03 22:40:00.000 +0300,
U_000069,D_069,puzzle_004,2022-11-04 00:16:00.000 +0300,
U_000011,D_011,Ping,2022-11-04 14:08:00.000 +0300,
U_000043,D_043,puzzle_003,2022-11-02 10:20:00.000 +0300,
U_000068,D_068,puzzle_009,2022-11-05 17:52:00.000 +0300,
U_000022,D_022,Level_Lose,2022-11-04 01:59:00.000 +0300,
U_000049,D_049,Market_Page,2022-11-03 04:31:00.000 +0300,
U_000003,D_003,puzzle_010,2022-11-02 10:45:00.000 +0300,
U_000062,D_062,puzzle_007,2022-11-03 16:59:00.000 +0300,
U_000023,D_023,Ping,2022-11-05 05:31:00.000 +0300,
U_000043,D_043,puzzle_012,2022-11-03 06:12:00.000 +0300,
U_000052,D_052,puzzle_002,2022-11-05 08:48:00.000 +0300,
U_000064,D_064,puzzle_002,2022-11-03 04:56:00.000 +0300,
U_000070,D_070,puzzle_005,2022-11-05 00:01:00.000 +0300,
U_000075,D_075,puzzle_010,2022-11-02 19:36:00.000 +0300,
U_000049,D_049,puzzle_007,2022-11-05 11:23:00.000 +0300,
U_000040,D_040,Ping,2022-11-03 23:17:00.000 +0300,
U_000036,D_036,puzzle_002,2022-11-03 05:09:00.000 +0300,
U_000076,D_076,bonus_activate_002,2022-11-05 08:56:00.000 +0300,
U_000078,D_078,puzzle_005,2022-11-05 20:27:00.000 +0300,
U_000041,D_041,Market_Page,2022-11-04 02:57:00.000 +0300,
U_000076,D_076,puzzle_010,2022-11-01 10:16:00.000 +0300,
U_000064,D_064,bonus_activate_001,2022-11-05 13:35:00.000 +0300,
U_000025,D_025,Ping,2022-11-01 07:48:00.000 +0300,
U_000025,D_025,puzzle_001,2022-11-03 02:22:00.000 +0300,
U_000045,D_045,puzzle_011,2022-11-01 10:28:00.000 +0300,
U_000073,D_073,puzzle_012,2022-11-04 14:58:00.000 +0300,
U_000080,D_080,puzzle_012,2022-11-01 01:45:00.000 +0300,
U_000013,D_013,Level_Lose,2022-11-03 09:17:00.000 +0300,
U_000066,D_066,puzzle_006,2022-11-01 20:09:00.000 +0300,
U_000067,D_067,puzzle_001,2022-11-02 21:44:00.000 +0300,
U_000068,D_068,Market_Page,2022-11-03 03:57:00.000 +0300,
U_000034,D_034,Level_Draw,2022-11-01 07:59:00.000 +0300,
U_000076,D_076,puzzle_001,2022-11-05 00:53:00.000 +0300,
U_000014,D_014,puzzle_001,2022-11-01 08:08:00.000 +0300,
U_000050,D_050,Product_Purchase_001,2022-11-02 23:51:00.000 +0300,
U_000057,D_057,puzzle_011,2022-11-04 00:31:00.000 +0300,
U_000012,D_012,Level_Lose,2022-11-05 16:43:00.000 +0300,
U_000014,D_014,puzzle_005,2022-11-04 04:22:00.000 +0300,
U_000025,D_025,puzzle_007,2022-11-02 06:14:00.000 +0300,
U_000032,D_032,Product_Purchase_001,2022-11-05 15:46:00.000 +0300,
U_000076,D_076,puzzle_012,2022-11-02 11:55:00.000 +0300,
U_000046,D_046,bonus_activate_003,2022-11-01 16:37:00.000 +0300,
U_000019,D_019,Level_Win,2022-11-05 18:17:00.000 +0300,
U_000077,D_077,puzzle_012,2022-11-04 04:27:00.000 +0300,
U_000032,D_032,puzzle_001,2022-11-05 01:41:00.000 +0300,
U_000060,D_060,bonus_activate_003,2022-11-05 18:52:00.000 +0300,
U_000072,D_072,Level_Lose,2022-11-02 03:25:00.000 +0300,
U_000059,D_059,Product_Purchase_002,2022-11-05 21:02:00.000 +0300,
U_000080,D_080,puzzle_011,2022-11-01 16:46:00.000 +0300,
U_000076,D_076,Level_Lose,2022-11-03 01:31:00.000 +0300,
U_000066,D_066,Product_Purchase_002,2022-11-03 22:49:00.000 +0300,
U_000013,D_013,puzzle_001,2022-11-04 19:09:00.000 +0300,
U_000035,D_035,Crash,2022-11-02 19:24:00.000 +0300,
U_000064,D_064,Level_Lose,2022-11-03 02:37:00.000 +0300,
U_000030,D_030,puzzle_002,2022-11-04 17:26:00.000 +0300,
U_000038,D_038,Level_Draw,2022-11-01 12:47:00.000 +0300,
U_000070,D_070,bonus_activate_001,2022-11-05 01:33:00.000 +0300,
U_000069,D_069,Product_Purchase_001,2022-11-04 02:04:00.000 +0300,
U_000011,D_011,Level_Win,2022-11-02 11:52:00.000 +0300,
U_000025,D_025,Product_Purchase_003,2022-11-05 18:31:00.000 +0300,
U_000027,D_027,hall_of_fame,2022-11-01 16:53:00.000 +0300,
U_000068,D_068,Crash,2022-11-01 15:21:00.000 +0300,
U_000014,D_014,Market_Page,2022-11-05 05:07:00.000 +0300,
U_000052,D_052,Product_Purchase_002,2022-11-02 22:51:00.000 +0300,
U_000067,D_067,puzzle_001,2022-11-04 18:46:00.000 +0300,
U_000053,D_053,Level_Draw,2022-11-04 12:50:00.000 +0300,
U_000064,D_064,Level_Win,2022-11-04 03:11:00.000 +0300,
U_000058,D_058,bonus_activate_002,2022-11-05 04:51:00.000 +0300,
U_000061,D_061,puzzle_012,2022-11-04 13:27:00.000 +0300,
U_000025,D_025,puzzle_012,2022-11-01 15:25:00.000 +0300,
U_000077,D_077,puzzle_012,2022-11-01 07:50:00.000 +0300,
U_000056,D_056,Level_Draw,2022-11-03 08:36:00.000 +0300,
U_000081,D_081,puzzle_004,2022-11-05 09:44:00.000 +0300,
U_000008,D_008,bonus_activate_001,2022-11-02 09:46:00.000 +0300,
U_000066,D_066,Product_Purchase_001,2022-11-04 16:54:00.000 +0300,
U_000024,D_024,bonus_activate_001,2022-11-04 15:31:00.000 +0300,
U_000031,D_031,hall_of_fame,2022-11-03 11:47:00.000 +0300,
U_000042,D_042,puzzle_003,2022-11-05 21:06:00.000 +0300,
U_000064,D_064,puzzle_011,2022-11-04 21:30:00.000 +0300,
U_000059,D_059,puzzle_008,2022-11-02 16:50:00.000 +0300,
U_000071,D_071,puzzle_009,2022-11-05 20:54:00.000 +0300,
U_000014,D_014,bonus_activate_001,2022-11-05 18:22:00.000 +0300,
U_000023,D_023,Product_Purchase_001,2022-11-02 04:11:00.000 +0300,
U_000023,D_023,Ping,2022-11-04 14:34:00.000 +0300,
U_000055,D_055,Product_Purchase_001,2022-11-03 01:37:00.000 +0300,
U_000058,D_058,puzzle_009,2022-11-01 01:41:00.000 +0300,
U_000066,D_066,puzzle_003,2022-11-05 16:52:00.000 +0300,
U_000077,D_077,bonus_activate_001,2022-11-01 06:06:00.000 +0300,
U_000077,D_077,puzzle_006,2022-11-04 08:26:00.000 +0300,
U_000009,D_009,puzzle_011,2022-11-05 19:12:00.000 +0300,
U_000052,D_052,bonus_activate_003,2022-11-04 16:18:00.000 +0300,
U_000074,D_074,Level_Win,2022-11-01 10:02:00.000 +0300,
U_000033,D_033,puzzle_006,2022-11-03 15:42:00.000 +0300,
U_000056,D_056,bonus_activate_003,2022-11-04 09:05:00.000 +0300,
U_000031,D_031,Crash,2022-11-04 23:18:00.000 +0300,
U_000035,D_035,puzzle_004,2022-11-04 01:18:00.000 +0300,
U_000005,D_005,puzzle_002,2022-11-02 10:19:00.000 +0300,
U_000019,D_019,bonus_activate_002,2022-11-03 15:01:00.000 +0300,
U_000067,D_067,puzzle_008,2022-11-02 09:25:00.000 +0300,
U_000031,D_031,puzzle_012,2022-11-01 02:19:00.000 +0300,
U_000062,D_062,puzzle_008,2022-11-05 02:07:00.000 +0300,
U_000062,D_062,puzzle_011,2022-11-03 16:46:00.000 +0300,
U_000063,D_063,bonus_activate_003,2022-11-02 15:36:00.000 +0300,
U_000072,D_072,Crash,2022-11-03 21:35:00.000 +0300,
U_000075,D_075,puzzle_006,2022-11-04 12:48:00.000 +0300,
U_000055,D_055,bonus_activate_003,2022-11-01 12:04:00.000 +0300,
U_000066,D_066,bonus_activate_003,2022-11-03 10:11:00.000 +0300,
U_000025,D_025,Market_Page,2022-11-01 11:46:00.000 +0300,
U_000025,D_025,puzzle_009,2022-11-05 00:55:00.000 +0300,
U_000074,D_074,puzzle_005,2022-11-02 22:40:00.000 +0300,
U_000072,D_072,puzzle_004,2022-11-03 00:10:00.000 +0300,
U_000055,D_055,Level_Draw,2022-11-01 05:19:00.000 +0300,
U_000025,D_025,puzzle_010,2022-11-05 01:20:00.000 +0300,
U_000043,D_043,Ping,2022-11-02 12:18:00.000 +0300,
U_000076,D_076,puzzle_011,2022-11-05 14:29:00.000 +0300,
U_000080,D_080,puzzle_001,2022-11-02 11:59:00.000 +0300,
U_000055,D_055,Level_Draw,2022-11-04 10:23:00.000 +0300,
U_000054,D_054,puzzle_009,2022-11-01 13:10:00.000 +0300,
U_000067,D_067,bonus_activate_002,2022-11-01 04:02:00.000 +0300,
U_000080,D_080,bonus_activate_001,2022-11-05 02:34:00.000 +0300,
U_000008,D_008,Crash,2022-11-05 22:09:00.000 +0300,
U_000061,D_061,bonus_activate_001,2022-11-04 19:16:00.000 +0300,
U_000042,D_042,puzzle_011,2022-11-03 13:24:00.000 +0300,
U_000036,D_036,puzzle_010,2022-11-03 21:04:00.000 +0300,
U_000036,D_036,puzzle_002,2022-11-05 15:20:00.000 +0300,
U_000009,D_009,puzzle_007,2022-11-04 05:40:00.000 +0300,
U_000015,D_015,puzzle_003,2022-11-05 12:44:00.000 +0300,
U_000023,D_023,puzzle_012,2022-11-03 18:37:00.000 +0300,
U_000058,D_058,bonus_activate_001,2022-11-03 15:01:00.000 +0300,
U_000077,D_077,puzzle_002,2022-11-02 22:36:00.000 +0300,
U_000013,D_013,Market_Page,2022-11-04 08:32:00.000 +0300,
U_000061,D_061,Level_Win,2022-11-01 10:31:00.000 +0300,
U_000066,D_066,bonus_activate_001,2022-11-02 14:08:00.000 +0300,
U_000021,D_021,bonus_activate_003,2022-11-02 07:45:00.000 +0300,
U_000053,D_053,bonus_activate_002,2022-11-03 12:55:00.000 +0300,
U_000027,D_027,bonus_activate_003,2022-11-02 15:20:00.000 +0300,
U_000027,D_027,puzzle_002,2022-11-02 14:06:00.000 +0300,
U_000067,D_067,Product_Purchase_002,2022-11-02 14:16:00.000 +0300,
U_000019,D_019,puzzle_010,2022-11-05 13:41:00.000 +0300,
U_000062,D_062,puzzle_002,2022-11-01 15:12:00.000 +0300,
U_000044,D_044,puzzle_006,2022-11-03 13:06:00.000 +0300,
U_000014,D_014,Level_Lose,2022-11-02 18:11:00.000 +0300,
U_000078,D_078,puzzle_008,2022-11-01 00:39:00.000 +0300,
U_000001,D_001,Level_Lose,2022-11-04 15:57:00.000 +0300,
U_000013,D_013,Crash,2022-11-02 18:07:00.000 +0300,
U_000032,D_032,puzzle_009,2022-11-05 15:19:00.000 +0300,
U_000068,D_068,bonus_activate_002,2022-11-02 10:46:00.000 +0300,
U_000026,D_026,Crash,2022-11-04 02:00:00.000 +0300,
U_000024,D_024,puzzle_008,2022-11-04 15:17:00.000 +0300,
U_000030,D_030,Level_Lose,2022-11-04 21:06:00.000 +0300,
U_000073,D_073,puzzle_006,2022-11-04 17:20:00.000 +0300,
U_000032,D_032,puzzle_008,2022-11-01 22:25:00.000 +0300,
U_000056,D_056,puzzle_008,2022-11-04 09:37:00.000 +0300,
U_000049,D_049,Level_Draw,2022-11-01 01:34:00.000 +0300,
U_000023,D_023,puzzle_003,2022-11-04 23:05:00.000 +0300,
U_000026,D_026,Product_Purchase_001,2022-11-02 12:47:00.000 +0300,
U_000005,D_005,bonus_activate_001,2022-11-02 22:17:00.000 +0300,
U_000030,D_030,puzzle_002,2022-11-02 14:42:00.000 +0300,
U_000060,D_060,Product_Purchase_002,2022-11-02 18:16:00.000 +0300,
U_000019,D_019,bonus_activate_002,2022-11-02 07:00:00.000 +0300,
U_000006,D_006,puzzle_012,2022-11-04 22:41:00.000 +0300,
U_000057,D_057,Crash,2022-11-05 15:43:00.000 +0300,
U_000064,D_064,puzzle_007,2022-11-04 01:09:00.000 +0300,
U_000073,D_073,puzzle_008,2022-11-02 03:06:00.000 +0300,
U_000025,D_025,puzzle_002,2022-11-01 21:20:00.000 +0300,
U_000057,D_057,Crash,2022-11-01 17:36:00.000 +0300,
U_000023,D_023,Product_Purchase_002,2022-11-04 09:34:00.000 +0300,
U_000080,D_080,bonus_activate_002,2022-11-04 06:01:00.000 +0300,
U_000059,D_059,Level_Lose,2022-11-03 21:40:00.000 +0300,
U_000058,D_058,puzzle_012,2022-11-02 23:51:00.000 +0300,
U_000045,D_045,puzzle_007,2022-11-05 21:54:00.000 +0300,
U_000055,D_055,Level_Lose,2022-11-04 14:59:00.000 +0300,
U_000057,D_057,puzzle_012,2022-11-02 07:42:00.000 +0300,
U_000007,D_007,puzzle_009,2022-11-05 12:34:00.000 +0300,
U_000072,D_072,puzzle_001,2022-11-02 03:19:00.000 +0300,
U_000015,D_015,Market_Page,2022-11-04 00:42:00.000 +0300,
U_000059,D_059,Product_Purchase_002,2022-11-05 06:11:00.000 +0300,
U_000067,D_067,puzzle_002,2022-11-04 23:13:00.000 +0300,
U_000080,D_080,puzzle_011,2022-11-03 07:39:00.000 +0300,
U_000034,D_034,puzzle_002,2022-11-05 00:38:00.000 +0300,
U_000059,D_059,Market_Page,2022-11-05 07:59:00.000 +0300,
U_000024,D_024,puzzle_002,2022-11-03 17:17:00.000 +0300,
U_000063,D_063,puzzle_012,2022-11-04 16:14:00.000 +0300,
U_000043,D_043,bonus_activate_003,2022-11-01 08:55:00.000 +0300,
U_000076,D_076,puzzle_004,2022-11-03 14:02:00.000 +0300,
U_000058,D_058,Product_Purchase_002,2022-11-03 00:52:00.000 +0300,
U_000031,D_031,puzzle_011,2022-11-04 21:51:00.000 +0300,
U_000072,D_072,puzzle_001,2022-11-03 13:59:00.000 +0300,
U_000060,D_060,puzzle_008,2022-11-05 13:05:00.000 +0300,
U_000028,D_028,bonus_activate_002,2022-11-04 16:45:00.000 +0300,
U_000062,D_062,Level_Lose,2022-11-03 20:43:00.000 +0300,
U_000070,D_070,puzzle_006,2022-11-03 23:27:00.000 +0300,
U_000030,D_030,Product_Purchase_002,2022-11-03 07:02:00.000 +0300,
U_000045,D_045,puzzle_007,2022-11-01 20:18:00.000 +0300,
U_000030,D_030,puzzle_010,2022-11-03 22:16:00.000 +0300,
U_000027,D_027,puzzle_012,2022-11-03 09:20:00.000 +0300,
U_000064,D_064,bonus_activate_001,2022-11-04 00:10:00.000 +0300,
U_000061,D_061,puzzle_010,2022-11-01 18:00:00.000 +0300,
U_000056,D_056,Level_Lose,2022-11-01 14:26:00.000 +0300,
U_000049,D_049,Product_Purchase_003,2022-11-01 23:57:00.000 +0300,
U_000055,D_055,puzzle_008,2022-11-04 00:49:00.000 +0300,
U_000013,D_013,puzzle_011,2022-11-03 17:19:00.000 +0300,
U_000042,D_042,puzzle_005,2022-11-05 13:27:00.000 +0300,
U_000067,D_067,bonus_activate_002,2022-11-01 02:10:00.000 +0300,
U_000027,D_027,puzzle_009,2022-11-03 01:13:00.000 +0300,
U_000076,D_076,Crash,2022-11-04 16:37:00.000 +0300,
U_000063,D_063,puzzle_002,2022-11-01 16:01:00.000 +0300,
U_000073,D_073,Level_Lose,2022-11-02 13:16:00.000 +0300,
U_000038,D_038,Ping,2022-11-03 07:29:00.000 +0300,
U_000013,D_013,puzzle_012,2022-11-03 11:47:00.000 +0300,
U_000023,D_023,puzzle_008,2022-11-02 05:31:00.000 +0300,
U_000067,D_067,puzzle_006,2022-11-04 08:26:00.000 +0300,
U_000044,D_044,puzzle_012,2022-11-01 08:37:00.000 +0300,
U_000001,D_001,puzzle_011,2022-11-05 00:07:00.000 +0300,
U_000005,D_005,Product_Purchase_002,2022-11-02 10:25:00.000 +0300,
U_000034,D_034,puzzle_012,2022-11-05 23:43:00.000 +0300,
U_000010,D_010,puzzle_009,2022-11-02 17:43:00.000 +0300,
U_000080,D_080,puzzle_003,2022-11-03 09:20:00.000 +0300,
U_000021,D_021,Level_Draw,2022-11-01 14:09:00.000 +0300,
U_000034,D_034,Level_Lose,2022-11-01 21:02:00.000 +0300,
U_000067,D_067,puzzle_007,2022-11-03 23:41:00.000 +0300,
U_000025,D_025,puzzle_005,2022-11-04 05:09:00.000 +0300,
